stream_code,universe_code,domain_code,name,description,path_type,governance_status,version,source_workbook
STR-MGT-GI-PRODUCT-MARKET-6FE1E,UNI-MANAGEMENT,DOM-MGT-HERITAGE-BRAND-IP-215A7,GI Product Marketing Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-GREEN-SUPPLY-CHAI-47F85,UNI-MANAGEMENT,DOM-MGT-SUSTAINABLE-OPERA-40C07,Green Supply Chain Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-GROWTH-MANAGER-FCC6B,UNI-MANAGEMENT,DOM-MGT-DIGITAL-MANAGEMEN-19464,Growth Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-HANDLOOM-CLUSTER-25E75,UNI-MANAGEMENT,DOM-MGT-CRAFT-CLUSTER-MAN-2F437,Handloom Cluster Management,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-HERBAL-PRODUCT-BU-E4FEF,UNI-MANAGEMENT,DOM-MGT-NATURAL-PRODUCTS-CF01E,Herbal Product Business Management,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-HERITAGE-EXPERIEN-255C8,UNI-MANAGEMENT,DOM-MGT-INTERDISCIPLINARY-2E3CF,Heritage Experience & Museum Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-HOSPITAL-ADMINIST-F32A2,UNI-MANAGEMENT,DOM-MGT-SECTOR-MANAGEMENT-8B183,Hospital Administrator,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-HOTEL-HOSPITALITY-3F749,UNI-MANAGEMENT,DOM-MGT-SECTOR-MANAGEMENT-8B183,Hotel / Hospitality Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-HR-RECRUITER-RECR-62863,UNI-MANAGEMENT,DOM-MGT-HR-LIVELIHOOD-50ED4,HR Recruiter / Recruitment Consultant,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-HUMAN-RESOURCE-MA-2A4AA,UNI-MANAGEMENT,DOM-MGT-HR-MANAGEMENT-DC8E9,Human Resource Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-INFLUENCER-FRAUD-85124,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-DIGITA-C45E1,Influencer Fraud / Brand Safety Analyst,"Checks fake followers, unsafe content and campaign authenticity",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-INSTITUTIONAL-SAL-51A32,UNI-MANAGEMENT,DOM-MGT-SALES-MANAGEMENT-7B173,Institutional Sales Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-INSURANCE-BUSINES-A40A5,UNI-MANAGEMENT,DOM-MGT-BFSI-MANAGEMENT-3BDA8,Insurance Business Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-INTERNATIONAL-TRA-05CDA,UNI-MANAGEMENT,DOM-MGT-SECTOR-MANAGEMENT-8B183,International Trade Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-KIRANA-DIGITIZATI-CC3BC,UNI-MANAGEMENT,DOM-MGT-RETAIL-TECH-MSME-8F111,Kirana Digitization Consultant,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-LINKEDIN-BRANDING-8C5AC,UNI-MANAGEMENT,DOM-MGT-CAREER-SERVICES-S-711D5,LinkedIn Branding & Resume Consulting,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-LINKEDIN-BRANDING-A46ED,UNI-MANAGEMENT,DOM-MGT-MGMT-LIVELIHOOD-935FD,LinkedIn Branding & Resume Service,Builds professional profiles and resumes,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-LOCAL-BUSINESS-DI-AABB7,UNI-MANAGEMENT,DOM-MGT-BHARAT-DIGITAL-CO-5394B,Local Business Digitization Consultant,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-LOCAL-EXPERIENCE-95C4A,UNI-MANAGEMENT,DOM-MGT-EXPERIENCE-ECONOM-69C65,Local Experience Designer,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-LOGISTICS-PORT-OP-27BE8,UNI-MANAGEMENT,DOM-MGT-SECTOR-MANAGEMENT-8B183,Logistics / Port Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-LUXURY-BRAND-MANA-DA743,UNI-MANAGEMENT,DOM-MGT-SECTOR-MANAGEMENT-8B183,Luxury Brand Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-MANAGEMENT-CONSUL-2D188,UNI-MANAGEMENT,DOM-MGT-CONSULTING-CBDED,Management Consultant,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-MANAGEMENT-EDUCAT-90495,UNI-MANAGEMENT,DOM-MGT-SHADOW-CAREERS-MB-D2B20,Management Education YouTuber / Channel Operator,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-MANAGEMENT-RESEAR-B4C87,UNI-MANAGEMENT,DOM-MGT-SHADOW-CAREERS-MB-D2B20,Management Research Assistant / Case Writer,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-MANAGEMENT-TRAINE-8A562,UNI-MANAGEMENT,DOM-MGT-CORE-MANAGEMENT-443C3,Management Trainee,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-MARKETING-MANAGER-0A49B,UNI-MANAGEMENT,DOM-MGT-MARKETING-62860,Marketing Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-MBA-ADMISSIONS-CO-676E5,UNI-MANAGEMENT,DOM-MGT-SHADOW-CAREERS-MB-D2B20,MBA Admissions Consultant,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-MBA-PLACEMENT-PRO-7273C,UNI-MANAGEMENT,DOM-MGT-SHADOW-CAREERS-MB-D2B20,MBA Placement Process Coordinator,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-MEDIA-BUSINESS-MA-44B7B,UNI-MANAGEMENT,DOM-MGT-SECTOR-MANAGEMENT-8B183,Media Business Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-MERCHANDISING-MAN-6375A,UNI-MANAGEMENT,DOM-MGT-RETAIL-FASHION-AE55C,Merchandising Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-MOUNTAIN-ECO-TOUR-A609E,UNI-MANAGEMENT,DOM-MGT-ECO-TOURISM-RESPO-810FA,Mountain Eco-Tourism Enterprise Management,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-MSME-BUSINESS-DIG-1C374,UNI-MANAGEMENT,DOM-MGT-LIVELIHOOD-MANAGE-57668,MSME Business Digitization Consultant,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-MSME-EXPORT-READI-7C7D2,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-COMMER-B229D,MSME Export Readiness Consultant,Prepares small businesses for basic export documentation and market entry,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-MSME-OPERATIONS-A-F37DD,UNI-MANAGEMENT,DOM-MGT-MGMT-LIVELIHOOD-935FD,MSME Operations Advisory,"Improves basic SOPs, inventory, vendor and staff systems",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-MSME-PROCESS-DOCU-F55FC,UNI-MANAGEMENT,DOM-MGT-OPERATIONS-MSME-C-977FE,MSME Process Documentation Service,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-NEURO-MARKETING-R-AB04B,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-PSYCHO-6EBEB,Neuro-Marketing Research Associate,"Studies consumer attention, emotion and decision behaviour",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-NO-CODE-AUTOMATIO-7F847,UNI-MANAGEMENT,DOM-MGT-MGMT-LIVELIHOOD-935FD,No-Code Automation Service,Automates workflows using no-code tools and AI,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-NO-CODE-BUSINESS-555C6,UNI-MANAGEMENT,DOM-MGT-AI-TECH-LIVELIHOO-AB2EA,No-Code Business Automation Consultant,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-ODOP-BRAND-AND-CL-5C1C0,UNI-MANAGEMENT,DOM-MGT-CLUSTER-BRANDING-CABBA,ODOP Brand and Cluster Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-ONDC-SELLER-ENABL-3B337,UNI-MANAGEMENT,DOM-MGT-BHARAT-DIGITAL-CO-5394B,ONDC Seller Enablement Consultant,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-OPERATIONS-MANAGE-1508E,UNI-MANAGEMENT,DOM-MGT-OPERATIONS-DC741,Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-ORGANIC-VALLEY-SU-141F6,UNI-MANAGEMENT,DOM-MGT-ORGANIC-FARM-TO-M-80C00,Organic Valley Supply Chain Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-ORNAMENTAL-FISH-B-5A8BD,UNI-MANAGEMENT,DOM-MGT-NICHE-PET-AQUACUL-4A6E9,Ornamental Fish Business Management,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-PEARL-FARMING-ENT-173AF,UNI-MANAGEMENT,DOM-MGT-AQUACULTURE-LUXUR-D0DD1,Pearl Farming Enterprise Management,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-PERFORMANCE-MARKE-9C0D6,UNI-MANAGEMENT,DOM-MGT-DIGITAL-MANAGEMEN-19464,Performance Marketing Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-PITCH-DECK-PRESEN-27951,UNI-MANAGEMENT,DOM-MGT-MGMT-LIVELIHOOD-935FD,Pitch Deck & Presentation Consulting,Creates investor/business/academic decks,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-POLITICAL-CAMPAIG-1C07A,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-POLITI-E9951,Political Campaign Operations Manager,"Manages field teams, booths, volunteers and campaign dashboards",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-POLITICAL-CAMPAIG-87216,UNI-MANAGEMENT,DOM-MGT-NICHE-MANAGEMENT-52274,Political Campaign Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-PRESENTATION-PITC-DE4EB,UNI-MANAGEMENT,DOM-MGT-STARTUP-COMMUNICA-BB2D3,Presentation & Pitch Deck Consulting,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-PROCUREMENT-MANAG-CAF11,UNI-MANAGEMENT,DOM-MGT-OPERATIONS-DC741,Procurement Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-PRODUCT-MANAGER-8CA40,UNI-MANAGEMENT,DOM-MGT-TECH-MANAGEMENT-6BB35,Product Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-PRODUCT-OPERATION-E0976,UNI-MANAGEMENT,DOM-MGT-TECH-MANAGEMENT-6BB35,Product Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-PROJECT-MANAGER-89F71,UNI-MANAGEMENT,DOM-MGT-GENERAL-TECH-MANA-C9489,Project Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-PROMPT-OPERATIONS-4B68D,UNI-MANAGEMENT,DOM-MGT-AI-ERA-MANAGEMENT-89200,Prompt Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-PUBLIC-HEALTH-OPE-FFB40,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-HEALTH-A23CA,Public Health Operations Manager,"Coordinates vaccination, awareness, diagnostics or health outreach operations",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-PUBLIC-MOBILITY-I-31F9C,UNI-MANAGEMENT,DOM-MGT-URBAN-MOBILITY-PL-A4A66,Public Mobility Integration Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-PUBLIC-NARRATIVE-F672D,UNI-MANAGEMENT,DOM-MGT-INTERDISCIPLINARY-2E3CF,Public Narrative & Social Impact Communication Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-PUBLIC-POLICY-MAN-F5ECE,UNI-MANAGEMENT,DOM-MGT-INTERDISCIPLINARY-2E3CF,Public Policy Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-PUBLISHING-OPERAT-34F41,UNI-MANAGEMENT,DOM-MGT-INTERDISCIPLINARY-2E3CF,Publishing Operations & Literary Business Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-QUALITY-MANAGER-5D807,UNI-MANAGEMENT,DOM-MGT-OPERATIONS-DC741,Quality Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-REAL-ESTATE-BUSIN-69FD2,UNI-MANAGEMENT,DOM-MGT-SECTOR-MANAGEMENT-8B183,Real Estate Business Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-RECRUITMENT-CONSU-D9B1A,UNI-MANAGEMENT,DOM-MGT-HR-PEOPLE-OPERATI-5A1E0,Recruitment Consultancy / Talent Sourcing,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-RECRUITMENT-MICRO-89733,UNI-MANAGEMENT,DOM-MGT-MGMT-LIVELIHOOD-935FD,Recruitment Micro-Agency,Sources candidates for employers,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-RETAIL-STORE-MANA-4CBEF,UNI-MANAGEMENT,DOM-MGT-RETAIL-MANAGEMENT-6DC6A,Retail Store Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-REVENUE-OPERATION-E95EC,UNI-MANAGEMENT,DOM-MGT-TECH-MANAGEMENT-6BB35,Revenue Operations Analyst/Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-RISK-MANAGER-509DA,UNI-MANAGEMENT,DOM-MGT-BFSI-ENTERPRISE-3CDBF,Risk Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-RURAL-BPO-DIGITAL-6D843,UNI-MANAGEMENT,DOM-MGT-RURAL-DIGITAL-SER-E23DE,Rural BPO / Digital Services Center Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-RURAL-PLATFORM-OP-130B8,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-RURAL-B0A17,Rural Platform Operations Manager,Runs digital marketplaces or service platforms for rural users,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-RURAL-SPORTS-LEAG-6C970,UNI-MANAGEMENT,DOM-MGT-SPORTS-COMMUNITY-9F079,Rural Sports League Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-SEAFOOD-EXPORT-OP-B707B,UNI-MANAGEMENT,DOM-MGT-EXPORT-SUPPLY-CHA-C0418,Seafood Export Operations Management,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-SEAWEED-BUSINESS-978AC,UNI-MANAGEMENT,DOM-MGT-MARINE-BIO-ENTERP-758FE,Seaweed Business Management,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-SENIOR-LIVING-OPE-FF684,UNI-MANAGEMENT,DOM-MGT-LONGEVITY-CARE-EC-931E1,Senior Living Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-SHG-LIVELIHOOD-PR-5F9F6,UNI-MANAGEMENT,DOM-MGT-DEVELOPMENT-LIVEL-0C5BC,SHG Livelihood Program Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-SMALL-BUSINESS-DI-CD57F,UNI-MANAGEMENT,DOM-MGT-MGMT-LIVELIHOOD-935FD,Small Business Digitization Advisor,"Helps local businesses adopt payments, CRM, accounting, website, listings",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-SPICE-ROUTE-PLANT-629DB,UNI-MANAGEMENT,DOM-MGT-AGRI-TOURISM-EXPE-B34AF,Spice Route / Plantation Tourism Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-SPIRITUAL-TOURISM-B52DE,UNI-MANAGEMENT,DOM-MGT-MANAGEMENT-CULTUR-52C50,Spiritual Tourism Business Manager,"Builds pilgrim, wellness and heritage travel experiences",Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-SPORTS-MANAGER-A7B03,UNI-MANAGEMENT,DOM-MGT-SECTOR-MANAGEMENT-8B183,Sports Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-STARTUP-OPERATION-14C6F,UNI-MANAGEMENT,DOM-MGT-ENTREPRENEURSHIP-413F1,Startup Operations Associate/Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-STARTUP-PITCH-CON-09CCA,UNI-MANAGEMENT,DOM-MGT-SHADOW-CAREERS-MB-D2B20,Startup Pitch Consultant,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-SUGAR-COOPERATIVE-B0CA7,UNI-MANAGEMENT,DOM-MGT-COOPERATIVE-AGRO-4CB42,Sugar Cooperative Administration,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-SUPPLY-CHAIN-MANA-B5612,UNI-MANAGEMENT,DOM-MGT-OPERATIONS-SCM-1BE7B,Supply Chain Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-SUSTAINABILITY-ES-59CCB,UNI-MANAGEMENT,DOM-MGT-EMERGING-MANAGEME-E8511,Sustainability / ESG Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-TALENT-MANAGER-86560,UNI-MANAGEMENT,DOM-MGT-MEDIA-SPORTS-CREA-B4987,Talent Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-TEA-ESTATE-PLANTA-EB170,UNI-MANAGEMENT,DOM-MGT-PLANTATION-RURAL-99886,Tea Estate / Plantation Business Management,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-TEMPLE-ADMINISTRA-ED936,UNI-MANAGEMENT,DOM-MGT-SPIRITUAL-TOURISM-C0B98,Temple Administration / Pilgrimage Management,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-TOURISM-BUSINESS-9B974,UNI-MANAGEMENT,DOM-MGT-SECTOR-MANAGEMENT-8B183,Tourism Business Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-TRAINING-DEVELOPM-177E0,UNI-MANAGEMENT,DOM-MGT-HR-EDUCATION-757E4,Training & Development Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-TRIBAL-ENTERPRISE-EFBAA,UNI-MANAGEMENT,DOM-MGT-TRIBAL-LIVELIHOOD-7EF51,Tribal Enterprise Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-VERNACULAR-DIGITA-230F8,UNI-MANAGEMENT,DOM-MGT-BHARAT-CONSUMER-D-6A166,Vernacular Digital Commerce Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-VIRTUAL-BUSINESS-F3C6A,UNI-MANAGEMENT,DOM-MGT-OPERATIONS-STARTU-ADFBA,Virtual Business Assistant / Founder Office Support,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-WASTE-ECONOMY-CIR-83729,UNI-MANAGEMENT,DOM-MGT-CIRCULAR-ECONOMY-A08C3,Waste Economy / Circular Business Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-WATER-RESOURCE-US-2BF9E,UNI-MANAGEMENT,DOM-MGT-NATURAL-RESOURCE-FCC38,Water Resource User Association Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-WEALTH-MANAGEMENT-D530C,UNI-MANAGEMENT,DOM-MGT-BFSI-MANAGEMENT-3BDA8,Wealth Management Associate,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-MGT-YOGA-WELLNESS-RET-2E73E,UNI-MANAGEMENT,DOM-MGT-WELLNESS-TOURISM-B1E07,Yoga / Wellness Retreat Operations Manager,,Core,Validated,0.6.1a,4-Strcutured-Management.xlsx
STR-SCI-4-YEAR-SERVICE-89A9F,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,4-year service,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AC-TECHNICIAN-E01C7,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,AC Technician,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ACCESSIBILITY-INC-D2B35,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Accessibility / Inclusive Design,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ACTUARIAL-SCIENCE-EFF21,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Actuarial Science,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AEROSPACE-942B9,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,AEROSPACE,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AEROSPACE-ENGINEE-EA0D5,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Aerospace Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AGRI-TECHNICIAN-D253F,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Agri Technician,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AGRICULTURAL-ENGI-245F4,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,AGRICULTURAL ENGINEERING,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AGRICULTURE-SCIEN-8D2D0,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Agriculture Science,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AI-ENGINEER-F5949,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,AI Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AI-RESEARCHER-A10E1,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,AI Researcher,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AIRCRAFT-DESIGNER-7E8AE,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Aircraft Designer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AIRLINE-MANAGER-ACB24,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Airline Manager,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AIRLINE-PILOT-62737,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Airline Pilot,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AIRMAN-CC1A2,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Airman,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AIRPORT-FIRE-STAF-B1788,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Airport Fire Staff,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AIRPORT-OFFICER-3CFC6,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Airport Officer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AIRPORT-OPS-3E907,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Airport Ops,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AME-A44BC,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,AME,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ANALYTICS-ENGINEE-50BF8,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,Analytics Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ANESTHESIA-5E3A1,UNI-SCIENCE,DOM-SCI-MEDICINE-563F6,Anesthesia,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ANIMATION-59153,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Animation,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ARCHITECTURE-E3E9E,UNI-SCIENCE,DOM-SCI-DESIGN-10B24,Architecture,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ARMY-OFFICER-F8BFE,UNI-SCIENCE,DOM-SCI-DEFENCE-CCE35,Army Officer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ARTIFICIAL-INTELL-50A54,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,ARTIFICIAL INTELLIGENCE,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ASSISTANT-DF458,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Assistant,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ASTROPHYSICS-043F6,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Astrophysics,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-ATC-AF747,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,ATC,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AUTO-TECHNICIAN-9F2E1,UNI-SCIENCE,DOM-SCI-VOCATIONAL-BCFEB,Auto Technician,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AUTOMOBILE-ENGINE-986E6,UNI-SCIENCE,DOM-SCI-ENGINEERING-AA712,AUTOMOBILE ENGINEERING,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AVIATION-FINANCE-EBB7C,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Aviation Finance,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AVIATION-LAWYER-4C22F,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Aviation Lawyer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AVIONICS-ENGINEER-41CB0,UNI-SCIENCE,DOM-SCI-AVIATION-B5882,Avionics Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-AYURVEDA-BAMS-90531,UNI-SCIENCE,DOM-SCI-MEDICINE-563F6,Ayurveda (BAMS),,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-BI-ENGINEER-0CE64,UNI-SCIENCE,DOM-SCI-DATA-ANALYTICS-D14E3,BI Engineer,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
STR-SCI-BIOCHEMISTRY-6BACF,UNI-SCIENCE,DOM-SCI-PURE-SCIENCE-CB5E0,Biochemistry,,Core,Validated,0.6.1a,1-Structured-Science.xlsx
